complaint_text,category,language,source
"We have noticed unsafe chemical, abandoned in our neighbourhood. Please investigate this issue.",environment,english,NYC311_seed_controlled_augmentation_v2
Garbage collection is affected by missed recycling-all materials near the junction. We would appreciate assistance with this problem.,garbage,english,NYC311_seed_controlled_augmentation_v2
"Please investigate air: dust, other in the residential area. This issue needs urgent attention.",environment,english,NYC311_seed_controlled_augmentation_v2
Please investigate chemical spill/release close to the bus stop.,environment,english,NYC311_seed_controlled_augmentation_v2
We are experiencing dirty water close to the town centre.,water_supply,english,NYC311_seed_controlled_augmentation_v2
There is an environmental issue involving chemical odor near the junction. Please resolve this problem as soon as possible.,environment,english,NYC311_seed_controlled_augmentation_v2
There is wiring close to the bus stop. This issue needs urgent attention.,electricity,english,NYC311_seed_controlled_augmentation_v2
Residents have reported power outage in our neighbourhood. This issue needs urgent attention.,electricity,english,NYC311_seed_controlled_augmentation_v2
Possible Water Main Break is affecting the local water supply close to the town centre. This is causing inconvenience to the public.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Wastewater problems have occurred due to sewage leak near our house. Please resolve this problem as soon as possible.,drainage,english,NYC311_seed_controlled_augmentation_v2
Residents have reported lamppost wire exposed in the residential area. Residents are requesting assistance.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please investigate the water problem caused by slow leak near the junction. Please investigate this issue.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Please inspect the drain because of sewage odor near the hospital. We would appreciate assistance with this problem.,drainage,english,NYC311_seed_controlled_augmentation_v2
The electrical system needs attention because of outlet/switch close to the town centre. Please take the necessary action.,electricity,english,NYC311_seed_controlled_augmentation_v2
There appears to be power outage on the main road. Residents are requesting assistance.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please inspect the drain because of sewage leak outside our building. Please take the necessary action.,drainage,english,NYC311_seed_controlled_augmentation_v2
Please resolve the drainage issue involving sewage leak near the hospital. Residents are requesting assistance.,drainage,english,NYC311_seed_controlled_augmentation_v2
We need assistance with sewer or drain near the junction. Please resolve this problem as soon as possible.,drainage,english,NYC311_seed_controlled_augmentation_v2
"Please inspect the environmental issue involving air: smoke, vehicular along the roadside. Please resolve this problem as soon as possible.",environment,english,NYC311_seed_controlled_augmentation_v2
The water service is affected by slow leak near the public market.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Please repair wear & tear close to the bus stop.,roads,english,NYC311_seed_controlled_augmentation_v2
There is pothole near our house. This is causing inconvenience to the public.,roads,english,NYC311_seed_controlled_augmentation_v2
Please check the water system because of slow leak near the school. The problem has been continuing for some time.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Please resolve the drainage issue involving sewage leak near the public market.,drainage,english,NYC311_seed_controlled_augmentation_v2
Chemical Spill/Release is affecting the surrounding environment near the hospital.,environment,english,NYC311_seed_controlled_augmentation_v2
"Residents have reported taste/odor, bitter/metallic close to the bus stop.",water_supply,english,NYC311_seed_controlled_augmentation_v2
Defective Hardware is causing difficulties for vehicles along the roadside. Please take the necessary action.,roads,english,NYC311_seed_controlled_augmentation_v2
Please resolve the drainage issue involving sewage odor on the main road.,drainage,english,NYC311_seed_controlled_augmentation_v2
Residents have reported no lighting along the roadside.,electricity,english,NYC311_seed_controlled_augmentation_v2
There appears to be no water near the public market.,water_supply,english,NYC311_seed_controlled_augmentation_v2
The drainage issue appears to involve sewer backup near the school. The problem has been continuing for some time.,drainage,english,NYC311_seed_controlled_augmentation_v2
There is a water supply issue involving unknown odor/taste in drinking water near the public market. Please arrange an inspection.,water_supply,english,NYC311_seed_controlled_augmentation_v2
The drainage issue appears to involve street flooding along the roadside. We would appreciate assistance with this problem.,drainage,english,NYC311_seed_controlled_augmentation_v2
There is dirty sidewalk in our neighbourhood. This issue needs urgent attention.,garbage,english,NYC311_seed_controlled_augmentation_v2
There appears to be multiple street lights out on the main road.,electricity,english,NYC311_seed_controlled_augmentation_v2
We have noticed large number of mosquitoes in the residential area.,environment,english,NYC311_seed_controlled_augmentation_v2
Please send a technician because of no lighting close to the town centre.,electricity,english,NYC311_seed_controlled_augmentation_v2
People nearby have complained about air: other air problem outside our building. The problem has been continuing for some time.,environment,english,NYC311_seed_controlled_augmentation_v2
The drainage system is affected by sewer backup near our house.,drainage,english,NYC311_seed_controlled_augmentation_v2
Please send a technician because of lighting outside our building.,electricity,english,NYC311_seed_controlled_augmentation_v2
Please repair wear & tear in our neighbourhood. This is causing inconvenience to the public.,roads,english,NYC311_seed_controlled_augmentation_v2
